file_path,dir_name,file_name,format,resolution,ratio,mode,file_size_mb
data/reid_cat\0009\0009_010.JPG,0009,0009_010,JPEG,7990272,1.33,RGB,0.7018651962280273
data/reid_cat\0009\0009_011.JPG,0009,0009_011,JPEG,7990272,1.33,RGB,0.6790628433227539
data/reid_cat\0009\0009_012.JPG,0009,0009_012,JPEG,7990272,1.33,RGB,0.7117719650268555
data/reid_cat\0010\0010_000.JPG,0010,0010_000,JPEG,7990272,1.33,RGB,0.6736364364624023
data/reid_cat\0010\0010_001.JPG,0010,0010_001,JPEG,7990272,1.33,RGB,0.8101491928100586
data/reid_cat\0010\0010_002.JPG,0010,0010_002,JPEG,7990272,1.33,RGB,0.8271846771240234
data/reid_cat\0010\0010_003.JPG,0010,0010_003,JPEG,7990272,1.33,RGB,0.6838397979736328
data/reid_cat\0010\0010_004.JPG,0010,0010_004,JPEG,7990272,1.33,RGB,0.6687145233154297
data/reid_cat\0010\0010_005.JPG,0010,0010_005,JPEG,7990272,1.33,RGB,0.7523317337036133
data/reid_cat\0010\0010_006.JPG,0010,0010_006,JPEG,7990272,1.33,RGB,0.8432426452636719
data/reid_cat\0010\0010_007.JPG,0010,0010_007,JPEG,7990272,1.33,RGB,0.8176412582397461
data/reid_cat\0010\0010_008.JPG,0010,0010_008,JPEG,7990272,1.33,RGB,0.847722053527832
data/reid_cat\0010\0010_009.JPG,0010,0010_009,JPEG,7990272,1.33,RGB,0.8104410171508789
data/reid_cat\0010\0010_010.JPG,0010,0010_010,JPEG,7990272,1.33,RGB,0.8687582015991211
data/reid_cat\0010\0010_011.JPG,0010,0010_011,JPEG,7990272,1.33,RGB,0.7874879837036133
data/reid_cat\0010\0010_012.JPG,0010,0010_012,JPEG,7990272,1.33,RGB,0.9121103286743164
data/reid_cat\0010\0010_013.JPG,0010,0010_013,JPEG,7990272,1.33,RGB,0.8863325119018555
data/reid_cat\0010\0010_014.JPG,0010,0010_014,JPEG,7990272,1.33,RGB,0.8802938461303711
data/reid_cat\0010\0010_015.JPG,0010,0010_015,JPEG,7990272,1.33,RGB,0.7643356323242188
data/reid_cat\0010\0010_016.JPG,0010,0010_016,JPEG,7990272,1.33,RGB,0.794896125793457
data/reid_cat\0010\0010_017.JPG,0010,0010_017,JPEG,7990272,1.33,RGB,0.8362932205200195
data/reid_cat\0010\0010_018.JPG,0010,0010_018,JPEG,7990272,1.33,RGB,0.8161888122558594
data/reid_cat\0010\0010_019.JPG,0010,0010_019,JPEG,7990272,1.33,RGB,0.8015117645263672
data/reid_cat\0010\0010_020.JPG,0010,0010_020,JPEG,7990272,1.33,RGB,0.7503433227539062
data/reid_cat\0010\0010_021.JPG,0010,0010_021,JPEG,7990272,1.33,RGB,0.7219429016113281
data/reid_cat\0010\0010_022.JPG,0010,0010_022,JPEG,7990272,1.33,RGB,0.760371208190918
data/reid_cat\0010\0010_023.JPG,0010,0010_023,JPEG,7990272,1.33,RGB,0.758941650390625
data/reid_cat\0010\0010_024.JPG,0010,0010_024,JPEG,7990272,1.33,RGB,0.8515253067016602
data/reid_cat\0010\0010_025.JPG,0010,0010_025,JPEG,7990272,1.33,RGB,0.6899852752685547
data/reid_cat\0010\0010_026.JPG,0010,0010_026,JPEG,7990272,1.33,RGB,0.7254600524902344
data/reid_cat\0010\0010_027.JPG,0010,0010_027,JPEG,7990272,1.33,RGB,0.6933879852294922
data/reid_cat\0010\0010_028.JPG,0010,0010_028,JPEG,7990272,1.33,RGB,0.6609172821044922
data/reid_cat\0010\0010_029.JPG,0010,0010_029,JPEG,7990272,1.33,RGB,0.6389589309692383
data/reid_cat\0010\0010_030.JPG,0010,0010_030,JPEG,7990272,1.33,RGB,0.6843996047973633
data/reid_cat\0010\0010_031.JPG,0010,0010_031,JPEG,7990272,1.33,RGB,0.6529397964477539
data/reid_cat\0010\0010_032.JPG,0010,0010_032,JPEG,7990272,1.33,RGB,0.9475975036621094
data/reid_cat\0010\0010_033.JPG,0010,0010_033,JPEG,7990272,1.33,RGB,0.706939697265625
data/reid_cat\0010\0010_034.JPG,0010,0010_034,JPEG,7990272,1.33,RGB,0.9216432571411133
data/reid_cat\0010\0010_035.JPG,0010,0010_035,JPEG,7990272,1.33,RGB,0.8601236343383789
data/reid_cat\0011\0011_000.JPG,0011,0011_000,JPEG,7990272,1.33,RGB,0.7371988296508789
data/reid_cat\0011\0011_001.JPG,0011,0011_001,JPEG,7990272,1.33,RGB,0.9706821441650391
data/reid_cat\0011\0011_002.JPG,0011,0011_002,JPEG,7990272,1.33,RGB,0.9021148681640625
data/reid_cat\0011\0011_003.JPG,0011,0011_003,JPEG,7990272,1.33,RGB,0.828526496887207
data/reid_cat\0011\0011_004.JPG,0011,0011_004,JPEG,7990272,1.33,RGB,0.8478727340698242
data/reid_cat\0011\0011_005.JPG,0011,0011_005,JPEG,7990272,1.33,RGB,0.8943948745727539
data/reid_cat\0011\0011_006.JPG,0011,0011_006,JPEG,7990272,1.33,RGB,0.7706117630004883
data/reid_cat\0011\0011_007.JPG,0011,0011_007,JPEG,7990272,1.33,RGB,0.7685680389404297
data/reid_cat\0011\0011_008.JPG,0011,0011_008,JPEG,7990272,1.33,RGB,0.73333740234375
data/reid_cat\0011\0011_009.JPG,0011,0011_009,JPEG,7990272,1.33,RGB,0.8416585922241211
data/reid_cat\0011\0011_010.JPG,0011,0011_010,JPEG,7990272,1.33,RGB,0.9545440673828125
data/reid_cat\0011\0011_011.JPG,0011,0011_011,JPEG,7990272,1.33,RGB,0.9153051376342773
data/reid_cat\0011\0011_012.JPG,0011,0011_012,JPEG,7990272,1.33,RGB,0.8600978851318359
data/reid_cat\0011\0011_013.JPG,0011,0011_013,JPEG,7990272,1.33,RGB,0.6417274475097656
data/reid_cat\0011\0011_014.JPG,0011,0011_014,JPEG,7990272,1.33,RGB,0.6150922775268555
data/reid_cat\0011\0011_015.JPG,0011,0011_015,JPEG,7990272,1.33,RGB,0.6209125518798828
data/reid_cat\0011\0011_016.JPG,0011,0011_016,JPEG,7990272,1.33,RGB,0.7857599258422852
data/reid_cat\0011\0011_017.JPG,0011,0011_017,JPEG,7990272,1.33,RGB,0.7174253463745117
data/reid_cat\0011\0011_018.JPG,0011,0011_018,JPEG,7990272,1.33,RGB,0.6331996917724609
data/reid_cat\0011\0011_019.JPG,0011,0011_019,JPEG,7990272,1.33,RGB,0.6512794494628906
data/reid_cat\0011\0011_020.JPG,0011,0011_020,JPEG,7990272,1.33,RGB,0.7117090225219727
data/reid_cat\0011\0011_021.JPG,0011,0011_021,JPEG,7990272,1.33,RGB,0.7270364761352539
data/reid_cat\0011\0011_022.JPG,0011,0011_022,JPEG,7990272,1.33,RGB,0.6526689529418945
data/reid_cat\0011\0011_023.JPG,0011,0011_023,JPEG,7990272,1.33,RGB,0.6555385589599609
data/reid_cat\0011\0011_024.JPG,0011,0011_024,JPEG,7990272,1.33,RGB,0.664677619934082
data/reid_cat\0011\0011_025.JPG,0011,0011_025,JPEG,7990272,1.33,RGB,0.6813888549804688
data/reid_cat\0012\0012_000.JPG,0012,0012_000,JPEG,7990272,1.33,RGB,0.7508583068847656
data/reid_cat\0012\0012_001.JPG,0012,0012_001,JPEG,7990272,1.33,RGB,0.8069448471069336
data/reid_cat\0012\0012_002.JPG,0012,0012_002,JPEG,7990272,1.33,RGB,0.7926273345947266
data/reid_cat\0012\0012_003.JPG,0012,0012_003,JPEG,7990272,1.33,RGB,0.8064165115356445
data/reid_cat\0012\0012_004.JPG,0012,0012_004,JPEG,7990272,1.33,RGB,0.7858037948608398
data/reid_cat\0012\0012_005.JPG,0012,0012_005,JPEG,7990272,1.33,RGB,0.7831630706787109
data/reid_cat\0012\0012_006.JPG,0012,0012_006,JPEG,7990272,1.33,RGB,0.7884931564331055
data/reid_cat\0012\0012_007.JPG,0012,0012_007,JPEG,7990272,1.33,RGB,0.7995052337646484
data/reid_cat\0012\0012_008.JPG,0012,0012_008,JPEG,7990272,1.33,RGB,0.8034448623657227
data/reid_cat\0012\0012_009.JPG,0012,0012_009,JPEG,7990272,1.33,RGB,0.8613033294677734
data/reid_cat\0012\0012_010.JPG,0012,0012_010,JPEG,7990272,1.33,RGB,0.8271389007568359
data/reid_cat\0012\0012_011.JPG,0012,0012_011,JPEG,7990272,1.33,RGB,0.7610387802124023
data/reid_cat\0012\0012_012.JPG,0012,0012_012,JPEG,7990272,1.33,RGB,0.7679157257080078
data/reid_cat\0012\0012_013.JPG,0012,0012_013,JPEG,7990272,1.33,RGB,1.0010347366333008
data/reid_cat\0012\0012_014.JPG,0012,0012_014,JPEG,7990272,1.33,RGB,0.9288101196289062
data/reid_cat\0012\0012_015.JPG,0012,0012_015,JPEG,7990272,1.33,RGB,0.7136678695678711
data/reid_cat\0012\0012_016.JPG,0012,0012_016,JPEG,7990272,1.33,RGB,0.7773113250732422
data/reid_cat\0013\0013_000.JPG,0013,0013_000,JPEG,7990272,1.33,RGB,0.863337516784668
data/reid_cat\0013\0013_001.JPG,0013,0013_001,JPEG,7990272,1.33,RGB,0.9556350708007812
data/reid_cat\0013\0013_002.JPG,0013,0013_002,JPEG,7990272,1.33,RGB,0.9601602554321289
data/reid_cat\0013\0013_003.JPG,0013,0013_003,JPEG,7990272,1.33,RGB,0.9573774337768555
data/reid_cat\0013\0013_004.JPG,0013,0013_004,JPEG,7990272,1.33,RGB,0.9612550735473633
data/reid_cat\0013\0013_005.JPG,0013,0013_005,JPEG,7990272,1.33,RGB,0.9127874374389648
data/reid_cat\0013\0013_006.JPG,0013,0013_006,JPEG,7990272,1.33,RGB,0.9509658813476562
data/reid_cat\0013\0013_007.JPG,0013,0013_007,JPEG,7990272,1.33,RGB,0.9576606750488281
data/reid_cat\0013\0013_008.JPG,0013,0013_008,JPEG,7990272,1.33,RGB,0.9152488708496094
data/reid_cat\0014\0014_000.JPG,0014,0014_000,JPEG,7990272,1.33,RGB,0.7200555801391602
data/reid_cat\0014\0014_001.JPG,0014,0014_001,JPEG,7990272,1.33,RGB,0.7622575759887695
data/reid_cat\0014\0014_002.JPG,0014,0014_002,JPEG,7990272,1.33,RGB,0.8537731170654297
data/reid_cat\0014\0014_003.JPG,0014,0014_003,JPEG,7990272,1.33,RGB,0.7593669891357422
data/reid_cat\0014\0014_004.JPG,0014,0014_004,JPEG,7990272,1.33,RGB,0.7389078140258789
data/reid_cat\0014\0014_005.JPG,0014,0014_005,JPEG,7990272,1.33,RGB,0.7906694412231445
data/reid_cat\0014\0014_006.JPG,0014,0014_006,JPEG,7990272,1.33,RGB,0.8155832290649414
data/reid_cat\0014\0014_007.JPG,0014,0014_007,JPEG,7990272,1.33,RGB,0.7678289413452148
data/reid_cat\0014\0014_008.JPG,0014,0014_008,JPEG,7990272,1.33,RGB,0.7677316665649414
data/reid_cat\0014\0014_009.JPG,0014,0014_009,JPEG,7990272,1.33,RGB,0.7425870895385742
data/reid_cat\0014\0014_010.JPG,0014,0014_010,JPEG,7990272,1.33,RGB,0.7818202972412109
data/reid_cat\0014\0014_011.JPG,0014,0014_011,JPEG,7990272,1.33,RGB,0.7956533432006836
data/reid_cat\0014\0014_012.JPG,0014,0014_012,JPEG,7990272,1.33,RGB,0.7684736251831055
data/reid_cat\0014\0014_013.JPG,0014,0014_013,JPEG,7990272,1.33,RGB,0.7612838745117188
data/reid_cat\0014\0014_014.JPG,0014,0014_014,JPEG,7990272,1.33,RGB,0.6502571105957031
data/reid_cat\0014\0014_015.JPG,0014,0014_015,JPEG,7990272,1.33,RGB,0.7012157440185547
data/reid_cat\0015\0015_000.JPG,0015,0015_000,JPEG,7990272,0.75,RGB,0.988001823425293
data/reid_cat\0015\0015_001.JPG,0015,0015_001,JPEG,7990272,0.75,RGB,0.9367532730102539
data/reid_cat\0015\0015_002.JPG,0015,0015_002,JPEG,7990272,0.75,RGB,0.9668788909912109
data/reid_cat\0015\0015_003.JPG,0015,0015_003,JPEG,7990272,0.75,RGB,0.9762887954711914
data/reid_cat\0015\0015_004.JPG,0015,0015_004,JPEG,7990272,0.75,RGB,0.9295797348022461
data/reid_cat\0015\0015_005.JPG,0015,0015_005,JPEG,7990272,0.75,RGB,0.9378328323364258
data/reid_cat\0015\0015_006.JPG,0015,0015_006,JPEG,7990272,0.75,RGB,0.9400701522827148
data/reid_cat\0015\0015_007.JPG,0015,0015_007,JPEG,7990272,0.75,RGB,0.9523935317993164
data/reid_cat\0015\0015_008.JPG,0015,0015_008,JPEG,7990272,0.75,RGB,0.9276771545410156
data/reid_cat\0015\0015_009.JPG,0015,0015_009,JPEG,7990272,0.75,RGB,0.9201765060424805
data/reid_cat\0015\0015_010.JPG,0015,0015_010,JPEG,7990272,0.75,RGB,0.9261074066162109
data/reid_cat\0015\0015_011.JPG,0015,0015_011,JPEG,7990272,0.75,RGB,1.0213775634765625
data/reid_cat\0015\0015_012.JPG,0015,0015_012,JPEG,7990272,0.75,RGB,1.0190629959106445
data/reid_cat\0015\0015_013.JPG,0015,0015_013,JPEG,7990272,0.75,RGB,0.9676036834716797
data/reid_cat\0015\0015_014.JPG,0015,0015_014,JPEG,7990272,0.75,RGB,0.9486751556396484
data/reid_cat\0015\0015_015.JPG,0015,0015_015,JPEG,7990272,1.33,RGB,1.0374946594238281
data/reid_cat\0015\0015_016.JPG,0015,0015_016,JPEG,7990272,1.33,RGB,1.029428482055664
data/reid_cat\0015\0015_017.JPG,0015,0015_017,JPEG,7990272,1.33,RGB,1.0390920639038086
data/reid_cat\0015\0015_018.JPG,0015,0015_018,JPEG,7990272,1.33,RGB,0.9219532012939453
data/reid_cat\0015\0015_019.JPG,0015,0015_019,JPEG,7990272,1.33,RGB,0.9326515197753906
data/reid_cat\0015\0015_020.JPG,0015,0015_020,JPEG,7990272,1.33,RGB,0.9482583999633789
data/reid_cat\0015\0015_021.JPG,0015,0015_021,JPEG,7990272,0.75,RGB,1.0790519714355469
data/reid_cat\0015\0015_022.JPG,0015,0015_022,JPEG,7990272,0.75,RGB,0.9790639877319336
data/reid_cat\0015\0015_023.JPG,0015,0015_023,JPEG,7990272,0.75,RGB,0.9421062469482422
data/reid_cat\0015\0015_024.JPG,0015,0015_024,JPEG,7990272,1.33,RGB,0.9582080841064453
data/reid_cat\0015\0015_025.JPG,0015,0015_025,JPEG,12000000,1.33,RGB,1.2327384948730469
data/reid_cat\0015\0015_026.JPG,0015,0015_026,JPEG,12000000,1.33,RGB,1.3136472702026367
data/reid_cat\0015\0015_027.JPG,0015,0015_027,JPEG,12000000,1.33,RGB,1.3279151916503906
data/reid_cat\0015\0015_028.JPG,0015,0015_028,JPEG,12000000,1.33,RGB,1.2614307403564453
data/reid_cat\0015\0015_029.JPG,0015,0015_029,JPEG,12000000,1.33,RGB,1.2568998336791992
data/reid_cat\0015\0015_030.JPG,0015,0015_030,JPEG,12000000,1.33,RGB,1.280421257019043
data/reid_cat\0015\0015_031.JPG,0015,0015_031,JPEG,12000000,1.33,RGB,1.2976007461547852
data/reid_cat\0015\0015_032.JPG,0015,0015_032,JPEG,12000000,1.33,RGB,1.3007488250732422
data/reid_cat\0015\0015_033.JPG,0015,0015_033,JPEG,12000000,1.33,RGB,1.4422197341918945
data/reid_cat\0015\0015_034.JPG,0015,0015_034,JPEG,12000000,1.33,RGB,1.3259353637695312
data/reid_cat\0015\0015_035.JPG,0015,0015_035,JPEG,12000000,1.33,RGB,1.2738723754882812
data/reid_cat\0015\0015_036.JPG,0015,0015_036,JPEG,12000000,1.33,RGB,1.2779569625854492
data/reid_cat\0015\0015_037.JPG,0015,0015_037,JPEG,12000000,1.33,RGB,1.2846250534057617
data/reid_cat\0015\0015_038.JPG,0015,0015_038,JPEG,12000000,1.33,RGB,1.2449979782104492
data/reid_cat\0015\0015_039.JPG,0015,0015_039,JPEG,12000000,1.33,RGB,1.2800207138061523
data/reid_cat\0015\0015_040.JPG,0015,0015_040,JPEG,12000000,1.33,RGB,1.1284675598144531
data/reid_cat\0015\0015_041.JPG,0015,0015_041,JPEG,12000000,1.33,RGB,1.1838970184326172
data/reid_cat\0015\0015_042.JPG,0015,0015_042,JPEG,12000000,1.33,RGB,1.1357145309448242
data/reid_cat\0015\0015_043.JPG,0015,0015_043,JPEG,12000000,1.33,RGB,1.0671272277832031
data/reid_cat\0015\0015_044.JPG,0015,0015_044,JPEG,12000000,1.33,RGB,1.1923389434814453
data/reid_cat\0015\0015_045.JPG,0015,0015_045,JPEG,12000000,1.33,RGB,1.0763635635375977
data/reid_cat\0015\0015_046.JPG,0015,0015_046,JPEG,12000000,1.33,RGB,1.3018150329589844
data/reid_cat\0015\0015_047.JPG,0015,0015_047,JPEG,12000000,1.33,RGB,1.2656641006469727
data/reid_cat\0015\0015_048.JPG,0015,0015_048,JPEG,12000000,1.33,RGB,1.3760137557983398
data/reid_cat\0015\0015_049.JPG,0015,0015_049,JPEG,12000000,1.33,RGB,1.2831449508666992
data/reid_cat\0015\0015_050.JPG,0015,0015_050,JPEG,12000000,1.33,RGB,1.177149772644043
data/reid_cat\0015\0015_051.JPG,0015,0015_051,JPEG,12000000,1.33,RGB,1.2194757461547852
data/reid_cat\0015\0015_052.JPG,0015,0015_052,JPEG,12000000,1.33,RGB,1.1772775650024414
data/reid_cat\0016\0016_000.JPG,0016,0016_000,JPEG,7990272,0.75,RGB,1.0067472457885742
data/reid_cat\0016\0016_001.JPG,0016,0016_001,JPEG,7990272,0.75,RGB,0.9628572463989258
data/reid_cat\0016\0016_002.JPG,0016,0016_002,JPEG,7990272,0.75,RGB,0.9543876647949219
data/reid_cat\0016\0016_003.JPG,0016,0016_003,JPEG,7990272,0.75,RGB,0.8881187438964844
data/reid_cat\0016\0016_004.JPG,0016,0016_004,JPEG,7990272,0.75,RGB,0.9687910079956055
data/reid_cat\0016\0016_005.JPG,0016,0016_005,JPEG,7990272,0.75,RGB,0.9503641128540039
data/reid_cat\0016\0016_006.JPG,0016,0016_006,JPEG,7990272,0.75,RGB,0.9505786895751953
data/reid_cat\0016\0016_007.JPG,0016,0016_007,JPEG,7990272,0.75,RGB,0.9595851898193359
data/reid_cat\0016\0016_008.JPG,0016,0016_008,JPEG,7990272,0.75,RGB,0.8452062606811523
data/reid_cat\0016\0016_009.JPG,0016,0016_009,JPEG,7990272,0.75,RGB,0.9590377807617188
data/reid_cat\0016\0016_010.JPG,0016,0016_010,JPEG,7990272,0.75,RGB,0.9675025939941406
data/reid_cat\0016\0016_011.JPG,0016,0016_011,JPEG,7990272,0.75,RGB,1.012782096862793
data/reid_cat\0016\0016_012.JPG,0016,0016_012,JPEG,7990272,0.75,RGB,0.9966888427734375
data/reid_cat\0016\0016_013.JPG,0016,0016_013,JPEG,7990272,0.75,RGB,0.9443807601928711
data/reid_cat\0016\0016_014.JPG,0016,0016_014,JPEG,7990272,0.75,RGB,0.9814958572387695
data/reid_cat\0016\0016_015.JPG,0016,0016_015,JPEG,7990272,0.75,RGB,0.9945363998413086
data/reid_cat\0016\0016_016.JPG,0016,0016_016,JPEG,7990272,0.75,RGB,0.9581584930419922
data/reid_cat\0016\0016_017.JPG,0016,0016_017,JPEG,7990272,0.75,RGB,1.0125389099121094
data/reid_cat\0016\0016_018.JPG,0016,0016_018,JPEG,12000000,1.33,RGB,1.2613792419433594
data/reid_cat\0016\0016_019.JPG,0016,0016_019,JPEG,12000000,1.33,RGB,1.3022136688232422
data/reid_cat\0016\0016_020.JPG,0016,0016_020,JPEG,12000000,1.33,RGB,1.314803123474121
data/reid_cat\0016\0016_021.JPG,0016,0016_021,JPEG,12000000,1.33,RGB,1.3337202072143555
data/reid_cat\0016\0016_022.JPG,0016,0016_022,JPEG,12000000,1.33,RGB,1.3069782257080078
data/reid_cat\0016\0016_023.JPG,0016,0016_023,JPEG,12000000,1.33,RGB,1.334202766418457
data/reid_cat\0016\0016_024.JPG,0016,0016_024,JPEG,12000000,1.33,RGB,1.3400402069091797
data/reid_cat\0016\0016_025.JPG,0016,0016_025,JPEG,12000000,1.33,RGB,1.3497085571289062
data/reid_cat\0016\0016_026.JPG,0016,0016_026,JPEG,12000000,1.33,RGB,1.3259220123291016
data/reid_cat\0016\0016_027.JPG,0016,0016_027,JPEG,12000000,1.33,RGB,1.334834098815918
data/reid_cat\0016\0016_028.JPG,0016,0016_028,JPEG,12000000,1.33,RGB,1.3966541290283203
data/reid_cat\0016\0016_029.JPG,0016,0016_029,JPEG,12000000,1.33,RGB,1.3106393814086914
data/reid_cat\0016\0016_030.JPG,0016,0016_030,JPEG,12000000,1.33,RGB,1.2958955764770508
data/reid_cat\0016\0016_031.JPG,0016,0016_031,JPEG,12000000,1.33,RGB,1.3442621231079102
data/reid_cat\0017\0017_000.JPG,0017,0017_000,JPEG,7990272,0.75,RGB,1.0139007568359375
data/reid_cat\0017\0017_001.JPG,0017,0017_001,JPEG,7990272,0.75,RGB,0.9656896591186523
data/reid_cat\0017\0017_002.JPG,0017,0017_002,JPEG,7990272,0.75,RGB,0.9889326095581055
data/reid_cat\0017\0017_003.JPG,0017,0017_003,JPEG,7990272,0.75,RGB,1.059804916381836
data/reid_cat\0017\0017_004.JPG,0017,0017_004,JPEG,7990272,0.75,RGB,1.0328369140625
data/reid_cat\0017\0017_005.JPG,0017,0017_005,JPEG,7990272,0.75,RGB,1.056051254272461
data/reid_cat\0017\0017_006.JPG,0017,0017_006,JPEG,7990272,0.75,RGB,1.051468849182129
data/reid_cat\0017\0017_007.JPG,0017,0017_007,JPEG,7990272,0.75,RGB,1.0529117584228516
data/reid_cat\0017\0017_008.JPG,0017,0017_008,JPEG,7990272,0.75,RGB,1.0461912155151367
data/reid_cat\0017\0017_009.JPG,0017,0017_009,JPEG,7990272,0.75,RGB,1.0133094787597656
data/reid_cat\0017\0017_010.JPG,0017,0017_010,JPEG,7990272,0.75,RGB,0.9949073791503906
data/reid_cat\0017\0017_011.JPG,0017,0017_011,JPEG,7990272,0.75,RGB,0.9957923889160156
data/reid_cat\0017\0017_012.JPG,0017,0017_012,JPEG,7990272,0.75,RGB,1.1579208374023438
data/reid_cat\0017\0017_013.JPG,0017,0017_013,JPEG,7990272,0.75,RGB,1.1624011993408203
data/reid_cat\0017\0017_014.JPG,0017,0017_014,JPEG,7990272,0.75,RGB,1.1508722305297852
data/reid_cat\0017\0017_015.JPG,0017,0017_015,JPEG,7990272,0.75,RGB,1.1783571243286133
data/reid_cat\0017\0017_016.JPG,0017,0017_016,JPEG,7990272,0.75,RGB,1.188918113708496
data/reid_cat\0017\0017_017.JPG,0017,0017_017,JPEG,7990272,0.75,RGB,1.1714134216308594
data/reid_cat\0017\0017_018.JPG,0017,0017_018,JPEG,7990272,0.75,RGB,1.178542137145996
data/reid_cat\0017\0017_019.JPG,0017,0017_019,JPEG,7990272,0.75,RGB,1.1705780029296875
data/reid_cat\0017\0017_020.JPG,0017,0017_020,JPEG,7990272,0.75,RGB,0.9998874664306641
data/reid_cat\0017\0017_021.JPG,0017,0017_021,JPEG,7990272,0.75,RGB,1.1916942596435547
data/reid_cat\0017\0017_022.JPG,0017,0017_022,JPEG,7990272,0.75,RGB,1.1905508041381836
data/reid_cat\0017\0017_023.JPG,0017,0017_023,JPEG,7990272,0.75,RGB,1.0259599685668945
data/reid_cat\0017\0017_024.JPG,0017,0017_024,JPEG,7990272,0.75,RGB,1.0363044738769531
data/reid_cat\0017\0017_025.JPG,0017,0017_025,JPEG,7990272,0.75,RGB,1.0408611297607422
data/reid_cat\0017\0017_026.JPG,0017,0017_026,JPEG,7990272,0.75,RGB,1.0317983627319336
data/reid_cat\0017\0017_027.JPG,0017,0017_027,JPEG,12000000,1.33,RGB,1.3141593933105469
data/reid_cat\0017\0017_028.JPG,0017,0017_028,JPEG,12000000,1.33,RGB,1.4774036407470703
data/reid_cat\0017\0017_029.JPG,0017,0017_029,JPEG,12000000,1.33,RGB,1.4493169784545898
data/reid_cat\0017\0017_030.JPG,0017,0017_030,JPEG,12000000,1.33,RGB,1.399186134338379
data/reid_cat\0017\0017_031.JPG,0017,0017_031,JPEG,12000000,1.33,RGB,1.3365116119384766
data/reid_cat\0017\0017_032.JPG,0017,0017_032,JPEG,12000000,1.33,RGB,1.4476633071899414
data/reid_cat\0017\0017_033.JPG,0017,0017_033,JPEG,12000000,1.33,RGB,1.4085521697998047
data/reid_cat\0017\0017_034.JPG,0017,0017_034,JPEG,12000000,1.33,RGB,1.1677265167236328
data/reid_cat\0017\0017_035.JPG,0017,0017_035,JPEG,12000000,1.33,RGB,1.2093009948730469
data/reid_cat\0017\0017_036.JPG,0017,0017_036,JPEG,12000000,1.33,RGB,1.2002124786376953
data/reid_cat\0017\0017_037.JPG,0017,0017_037,JPEG,12000000,1.33,RGB,1.192612648010254
data/reid_cat\0017\0017_038.JPG,0017,0017_038,JPEG,12000000,1.33,RGB,1.2438716888427734
data/reid_cat\0017\0017_039.JPG,0017,0017_039,JPEG,12000000,1.33,RGB,1.1316184997558594
data/reid_cat\0017\0017_040.JPG,0017,0017_040,JPEG,12000000,1.33,RGB,1.1887130737304688
data/reid_cat\0017\0017_041.JPG,0017,0017_041,JPEG,12000000,1.33,RGB,1.1453742980957031
data/reid_cat\0017\0017_042.JPG,0017,0017_042,JPEG,12000000,1.33,RGB,1.2542524337768555
data/reid_cat\0017\0017_043.JPG,0017,0017_043,JPEG,12000000,1.33,RGB,1.3052034378051758
data/reid_cat\0017\0017_044.JPG,0017,0017_044,JPEG,12000000,1.33,RGB,1.1638736724853516
data/reid_cat\0017\0017_045.JPG,0017,0017_045,JPEG,12000000,1.33,RGB,0.9685525894165039
data/reid_cat\0017\0017_046.JPG,0017,0017_046,JPEG,12000000,1.33,RGB,0.9682044982910156
data/reid_cat\0017\0017_047.JPG,0017,0017_047,JPEG,12000000,1.33,RGB,0.9562644958496094
data/reid_cat\0017\0017_048.JPG,0017,0017_048,JPEG,12000000,1.33,RGB,0.9124794006347656
data/reid_cat\0017\0017_049.JPG,0017,0017_049,JPEG,12000000,1.33,RGB,0.9060869216918945
data/reid_cat\0017\0017_050.JPG,0017,0017_050,JPEG,12000000,1.33,RGB,1.0045995712280273
data/reid_cat\0017\0017_051.JPG,0017,0017_051,JPEG,12000000,1.33,RGB,0.7345895767211914
data/reid_cat\0017\0017_052.JPG,0017,0017_052,JPEG,12000000,1.33,RGB,0.9559783935546875
data/reid_cat\0017\0017_053.JPG,0017,0017_053,JPEG,12000000,1.33,RGB,0.9954090118408203
data/reid_cat\0017\0017_054.JPG,0017,0017_054,JPEG,12000000,1.33,RGB,0.9174728393554688
data/reid_cat\0017\0017_055.JPG,0017,0017_055,JPEG,12000000,1.33,RGB,0.9640989303588867
data/reid_cat\0017\0017_056.JPG,0017,0017_056,JPEG,12000000,1.33,RGB,0.949437141418457
data/reid_cat\0017\0017_057.JPG,0017,0017_057,JPEG,12000000,1.33,RGB,0.9610376358032227
data/reid_cat\0017\0017_058.JPG,0017,0017_058,JPEG,12000000,1.33,RGB,0.902705192565918
data/reid_cat\0017\0017_059.JPG,0017,0017_059,JPEG,12000000,1.33,RGB,0.5590991973876953
data/reid_cat\0017\0017_060.JPG,0017,0017_060,JPEG,12000000,1.33,RGB,0.9868078231811523
data/reid_cat\0017\0017_061.JPG,0017,0017_061,JPEG,12000000,1.33,RGB,0.9579687118530273
data/reid_cat\0018\0018_000.JPG,0018,0018_000,JPEG,7990272,0.75,RGB,0.6467380523681641
data/reid_cat\0018\0018_001.JPG,0018,0018_001,JPEG,7990272,0.75,RGB,0.6368408203125
data/reid_cat\0018\0018_002.JPG,0018,0018_002,JPEG,7990272,0.75,RGB,0.641357421875
data/reid_cat\0018\0018_003.JPG,0018,0018_003,JPEG,7990272,0.75,RGB,0.6391496658325195
data/reid_cat\0018\0018_004.JPG,0018,0018_004,JPEG,7990272,0.75,RGB,0.6447553634643555
